OrderID,OrderDate,CustomerName,ProductName,Category,SalesLocation,Quantity,UnitPrice,TotalRevenue
1163,5/7/2025,Karen Johnson,FreshBrew Coffee Maker,Home Appliances,"Boston, MA",3,171.64,489.18
1164,4/24/2024,Mark Taylor,FreshBrew Coffee Maker,Home Appliances,"Austin, TX",3,188,564
1165,5/1/2024,Steven Smith,Summit Running Shoes,Fashion,"Las Vegas, NV",1,116.4,116.4
1166,3/3/2025,Robert Lopez,ZenLife Yoga Mat,Sports & Fitness,"New York, NY",4,73.35,293.4
1167,4/5/2025,Matthew Wilson,NutriMax Blender,Home Appliances,"Dallas, TX",3,125.49,301.17
1168,3/12/2024,Susan Jones,Nebula Laptop Pro,Electronics,"Seattle, WA",3,1476.76,4430.28
1169,10/14/2025,Matthew Thomas,Aurora Smartphone X1,Electronics,"Portland, OR",3,365.51,986.88
1170,7/26/2025,Patricia Miller,FreshBrew Coffee Maker,Home Appliances,"San Francisco, CA",2,145.25,290.5
1171,2/20/2025,Mary Brown,Aurora Smartphone X1,Electronics,"Austin, TX",5,512.74,2435.5
1172,5/2/2024,Susan Taylor,Urban Classic Jeans,Fashion,"Orlando, FL",2,81.68,163.36
1173,1/23/2024,Paul Rodriguez,Nebula Laptop Pro,Electronics,"Seattle, WA",5,1372.97,6521.6
1174,3/30/2024,Richard Brown,Pulse Wireless Earbuds,Electronics,"Boston, MA",4,148.4,593.6
1175,12/3/2024,David Jackson,Urban Classic Jeans,Fashion,"Portland, OR",3,67.27,201.81
1176,3/8/2024,Jennifer Smith,ZenLife Yoga Mat,Sports & Fitness,"Miami, FL",2,77.3,154.6
1177,9/11/2025,Andrew Smith,Urban Classic Jeans,Fashion,"Miami, FL",3,47.83,121.98
1178,10/17/2024,Steven Johnson,GlowAir Standing Fan,Home Appliances,"New York, NY",5,108.19,459.8
1179,4/11/2025,Jessica Davis,Aurora Smartphone X1,Electronics,"Chicago, IL",5,493.28,2466.4
1180,12/31/2025,Kevin Martin,ZenLife Yoga Mat,Sports & Fitness,"Atlanta, GA",1,58.08,52.27
1181,10/3/2024,Barbara Miller,Urban Classic Jeans,Fashion,"Houston, TX",5,50.64,240.55
1182,10/20/2024,James Rodriguez,PureGlow Skincare Set,Beauty,"Chicago, IL",3,71.54,171.69
1183,11/16/2025,Daniel Miller,Pulse Wireless Earbuds,Electronics,"Las Vegas, NV",1,112.26,101.03
1184,2/26/2025,Paul Jones,Aurora Smartphone X1,Electronics,"Las Vegas, NV",1,524.59,524.59
1185,12/17/2025,Sarah Johnson,PureGlow Skincare Set,Beauty,"Atlanta, GA",4,87.85,351.4
1186,7/17/2025,Matthew Williams,Pulse Wireless Earbuds,Electronics,"San Francisco, CA",2,109.74,219.48
1187,4/29/2024,Matthew Jones,Aurora Smartphone X1,Electronics,"Phoenix, AZ",3,589.44,1414.65
1188,8/30/2025,Mark Moore,FreshBrew Coffee Maker,Home Appliances,"San Francisco, CA",5,114.64,487.2
1189,4/30/2024,James Hernandez,NutriMax Blender,Home Appliances,"Los Angeles, CA",5,141.64,708.2
1190,7/19/2025,Andrew Smith,Aurora Smartphone X1,Electronics,"San Antonio, TX",2,398.59,797.18
1191,3/2/2024,James Jones,Urban Classic Jeans,Fashion,"San Francisco, CA",4,88.36,318.08
1192,8/5/2024,Jessica Davis,PureGlow Skincare Set,Beauty,"Las Vegas, NV",1,68.7,54.96
1193,2/11/2025,Steven Rodriguez,Nebula Laptop Pro,Electronics,"New York, NY",1,1500.82,1500.82
1194,7/21/2024,Karen Smith,Urban Classic Jeans,Fashion,"Miami, FL",1,65.42,58.88
1195,6/4/2025,Steven Martinez,GlowAir Standing Fan,Home Appliances,"San Jose, CA",1,131.37,131.37
1196,11/21/2024,Barbara Miller,Summit Running Shoes,Fashion,"San Jose, CA",1,87.77,87.77
1197,6/2/2024,Patricia Martin,Summit Running Shoes,Fashion,"Las Vegas, NV",4,101.76,386.68
1198,2/14/2025,Barbara Thomas,Urban Classic Jeans,Fashion,"New York, NY",5,80.61,382.9
1199,2/6/2024,Andrew Jones,NutriMax Blender,Home Appliances,"Chicago, IL",1,128.27,128.27
1200,11/30/2025,John Moore,NutriMax Blender,Home Appliances,"Philadelphia, PA",2,93.69,178.02
1201,7/10/2024,Mark Lopez,Aurora Smartphone X1,Electronics,"Orlando, FL",4,400.11,1440.4
1202,10/22/2025,James Jackson,Summit Running Shoes,Fashion,"Orlando, FL",1,77.05,69.35
1203,9/28/2025,Joseph Williams,PureGlow Skincare Set,Beauty,"Orlando, FL",3,65.13,185.61
1204,11/19/2025,Steven Jackson,PureGlow Skincare Set,Beauty,"Orlando, FL",2,80.13,136.22
1205,11/25/2025,Jessica Rodriguez,NutriMax Blender,Home Appliances,"Phoenix, AZ",3,90.03,256.59
1206,8/18/2024,James Smith,Aurora Smartphone X1,Electronics,"San Francisco, CA",1,332.21,332.21
1207,10/23/2025,Linda Thomas,PureGlow Skincare Set,Beauty,"Philadelphia, PA",3,60.46,163.23
1208,11/26/2025,Elizabeth Johnson,Aurora Smartphone X1,Electronics,"Denver, CO",5,361.64,1627.4
1209,3/15/2025,Daniel Lopez,Aurora Smartphone X1,Electronics,"San Francisco, CA",4,522.63,1986
1210,1/17/2024,Paul Rodriguez,GlowAir Standing Fan,Home Appliances,"Denver, CO",2,169.67,288.44
1211,8/28/2025,Richard Moore,Pulse Wireless Earbuds,Electronics,"San Antonio, TX",2,96.34,192.68
1212,7/6/2025,Donald Martin,FreshBrew Coffee Maker,Home Appliances,"Denver, CO",2,135.96,271.92
1213,12/27/2025,Anthony Johnson,FreshBrew Coffee Maker,Home Appliances,"Boston, MA",4,159.47,574.08
1214,10/9/2025,Andrew Wilson,NutriMax Blender,Home Appliances,"Austin, TX",3,91.49,274.47
1215,9/10/2024,Paul Rodriguez,Urban Classic Jeans,Fashion,"Dallas, TX",5,50.39,251.95
1216,7/26/2024,Steven Miller,FreshBrew Coffee Maker,Home Appliances,"Las Vegas, NV",5,145.4,617.95
1217,6/2/2024,William Anderson,NutriMax Blender,Home Appliances,"Houston, TX",2,115.48,184.76
1218,3/30/2025,Jessica Davis,Aurora Smartphone X1,Electronics,"Chicago, IL",4,575.43,2186.64
1219,2/16/2025,Sarah Lopez,GlowAir Standing Fan,Home Appliances,"New York, NY",2,178.43,356.86
1220,5/22/2024,Barbara Gonzalez,Pulse Wireless Earbuds,Electronics,"Austin, TX",1,139.81,132.82
1221,4/25/2025,Donald Taylor,ZenLife Yoga Mat,Sports & Fitness,"Houston, TX",4,76.07,304.28
1222,3/27/2025,Jessica Williams,GlowAir Standing Fan,Home Appliances,"San Diego, CA",4,169.41,677.64
1223,2/22/2024,Paul Rodriguez,Pulse Wireless Earbuds,Electronics,"Dallas, TX",5,142.09,710.45
1224,10/5/2024,Sarah Johnson,FreshBrew Coffee Maker,Home Appliances,"Phoenix, AZ",3,130.25,390.75
1225,9/13/2024,Barbara Williams,Pulse Wireless Earbuds,Electronics,"Las Vegas, NV",5,97.71,488.55
1226,7/1/2024,Susan Martin,GlowAir Standing Fan,Home Appliances,"Boston, MA",3,123.54,352.08
1227,12/1/2024,Steven Thomas,Summit Running Shoes,Fashion,"Los Angeles, CA",5,102.88,514.4
1228,4/29/2025,Jessica Williams,NutriMax Blender,Home Appliances,"Orlando, FL",2,142,227.2
1229,5/6/2025,Charles Jones,Nebula Laptop Pro,Electronics,"Portland, OR",5,1296.71,5835.2
1230,6/12/2024,Joshua Brown,PureGlow Skincare Set,Beauty,"Dallas, TX",1,91.62,87.04
1231,3/10/2024,Andrew Thomas,ZenLife Yoga Mat,Sports & Fitness,"San Francisco, CA",2,70.45,126.82
1232,7/6/2024,Michael Jackson,NutriMax Blender,Home Appliances,"Austin, TX",5,99.32,446.95
1233,3/16/2025,Paul Jones,FreshBrew Coffee Maker,Home Appliances,"Las Vegas, NV",5,208.76,991.6
1234,5/31/2025,Jessica Taylor,FreshBrew Coffee Maker,Home Appliances,"Orlando, FL",2,170.27,306.48
1235,11/5/2025,Elizabeth Anderson,Urban Classic Jeans,Fashion,"Atlanta, GA",5,61.47,292
1236,3/6/2025,Steven Smith,NutriMax Blender,Home Appliances,"Seattle, WA",3,147.19,419.49
1237,1/15/2025,Susan Martin,Urban Classic Jeans,Fashion,"Las Vegas, NV",4,85.91,309.28
1238,3/29/2025,Patricia Smith,Summit Running Shoes,Fashion,"Philadelphia, PA",1,112.42,112.42
1239,6/23/2024,David Williams,NutriMax Blender,Home Appliances,"Denver, CO",4,107.39,343.64
1240,1/11/2025,Jennifer Moore,Nebula Laptop Pro,Electronics,"Chicago, IL",1,1381.07,1312.02
1241,2/28/2024,Charles Miller,PureGlow Skincare Set,Beauty,"Phoenix, AZ",4,105.98,381.52
1242,8/5/2025,Steven Rodriguez,Nebula Laptop Pro,Electronics,"San Antonio, TX",2,950.86,1616.46
1243,4/30/2024,Joshua Gonzalez,Pulse Wireless Earbuds,Electronics,"Seattle, WA",4,134.16,536.64
1244,5/16/2025,Kevin Jackson,Nebula Laptop Pro,Electronics,"Houston, TX",5,1257.74,5974.25
1245,1/16/2025,Andrew Lopez,Urban Classic Jeans,Fashion,"Boston, MA",1,79.83,75.84
1246,9/14/2025,Daniel Thomas,Pulse Wireless Earbuds,Electronics,"Los Angeles, CA",5,92.06,391.25
1247,10/24/2024,Barbara Lopez,Nebula Laptop Pro,Electronics,"Dallas, TX",1,893.2,759.22
1248,12/6/2025,Patricia Thomas,Pulse Wireless Earbuds,Electronics,"Phoenix, AZ",2,117.85,235.7
1249,1/15/2025,Susan Taylor,PureGlow Skincare Set,Beauty,"Orlando, FL",4,93.76,375.04
1250,9/30/2025,Barbara Williams,ZenLife Yoga Mat,Sports & Fitness,"Houston, TX",1,40.58,34.49
1251,1/3/2024,Elizabeth Davis,GlowAir Standing Fan,Home Appliances,"San Diego, CA",1,158.62,150.69
1252,6/14/2024,Joshua Miller,Nebula Laptop Pro,Electronics,"Portland, OR",2,1189.74,2260.5
1253,5/16/2025,Linda Taylor,Pulse Wireless Earbuds,Electronics,"Denver, CO",3,127.17,381.51
1254,6/11/2024,Kevin Martin,Urban Classic Jeans,Fashion,"Dallas, TX",4,72.91,277.04
1255,6/11/2024,David Jackson,GlowAir Standing Fan,Home Appliances,"Portland, OR",2,135.09,243.16
1256,12/5/2025,Sarah Martin,GlowAir Standing Fan,Home Appliances,"Seattle, WA",3,134.67,404.01
1257,4/8/2025,Patricia Jones,GlowAir Standing Fan,Home Appliances,"Miami, FL",3,176.07,475.38
1258,7/14/2025,Robert Miller,Aurora Smartphone X1,Electronics,"New York, NY",1,407.97,407.97
1259,2/5/2024,Mark Hernandez,Summit Running Shoes,Fashion,"Boston, MA",3,123.74,315.54
1260,12/9/2025,David Jones,NutriMax Blender,Home Appliances,"Houston, TX",5,120.5,602.5
1261,1/29/2024,Patricia Martin,Aurora Smartphone X1,Electronics,"Denver, CO",5,492.01,2337.05
1262,11/24/2025,Kevin Wilson,GlowAir Standing Fan,Home Appliances,"San Jose, CA",1,115.38,115.38
1263,6/6/2024,Sarah Jones,NutriMax Blender,Home Appliances,"Denver, CO",4,115.04,368.12
1264,10/27/2025,Barbara Lopez,Nebula Laptop Pro,Electronics,"Las Vegas, NV",3,1001.58,2403.78
1265,4/28/2025,Daniel Smith,GlowAir Standing Fan,Home Appliances,"San Antonio, TX",5,162.18,648.7
1266,10/27/2025,Paul Jones,Urban Classic Jeans,Fashion,"Las Vegas, NV",5,60.14,270.65
1267,1/15/2025,Steven Jackson,Pulse Wireless Earbuds,Electronics,"Austin, TX",1,146.39,131.75
1268,3/13/2025,Kevin Jones,ZenLife Yoga Mat,Sports & Fitness,"Miami, FL",5,70.67,318
1269,11/15/2024,John Moore,NutriMax Blender,Home Appliances,"Portland, OR",2,92.84,157.82
1270,4/14/2025,James Smith,FreshBrew Coffee Maker,Home Appliances,"Dallas, TX",5,185.84,929.2
1271,12/1/2024,Thomas Hernandez,PureGlow Skincare Set,Beauty,"Los Angeles, CA",3,84.24,202.17
1272,10/12/2025,Barbara Williams,Summit Running Shoes,Fashion,"San Francisco, CA",5,81.74,408.7
1273,5/28/2025,Richard Brown,GlowAir Standing Fan,Home Appliances,"Denver, CO",3,143.53,387.54
1274,11/5/2025,Barbara Lopez,Aurora Smartphone X1,Electronics,"Houston, TX",4,407.69,1467.68
1275,5/6/2025,Linda Taylor,Nebula Laptop Pro,Electronics,"San Jose, CA",5,1270.67,6353.35
1276,11/3/2024,Patricia Davis,Summit Running Shoes,Fashion,"Dallas, TX",3,81.56,207.99
1277,4/10/2025,Elizabeth Anderson,NutriMax Blender,Home Appliances,"Philadelphia, PA",3,127.01,381.03
1278,6/5/2025,Paul Jackson,Urban Classic Jeans,Fashion,"Miami, FL",3,76.62,183.9
1279,5/13/2025,Steven Garcia,ZenLife Yoga Mat,Sports & Fitness,"Miami, FL",4,70.8,240.72
1280,8/10/2025,Joseph Smith,Pulse Wireless Earbuds,Electronics,"San Diego, CA",3,92.87,278.61
1281,11/14/2024,John Moore,PureGlow Skincare Set,Beauty,"Seattle, WA",5,78.45,392.25
1282,3/26/2024,Richard Martinez,NutriMax Blender,Home Appliances,"Phoenix, AZ",4,147.4,589.6
1283,1/21/2024,Sarah Williams,Summit Running Shoes,Fashion,"Miami, FL",5,99.46,497.3
1284,5/24/2024,Thomas Smith,GlowAir Standing Fan,Home Appliances,"Orlando, FL",4,159.73,606.96
1285,9/28/2025,Thomas Williams,Nebula Laptop Pro,Electronics,"Los Angeles, CA",1,854.99,769.49
1286,4/2/2024,Anthony Taylor,ZenLife Yoga Mat,Sports & Fitness,"San Jose, CA",1,70.27,70.27
1287,4/8/2025,Steven Garcia,PureGlow Skincare Set,Beauty,"Houston, TX",4,106.73,341.52
1288,3/8/2024,Sarah Miller,FreshBrew Coffee Maker,Home Appliances,"Orlando, FL",5,197.73,939.2
1289,3/14/2024,Jessica Williams,FreshBrew Coffee Maker,Home Appliances,"Portland, OR",5,209.93,1049.65
1290,2/1/2025,Patricia Thomas,Summit Running Shoes,Fashion,"Seattle, WA",1,105.11,89.34
1291,9/1/2024,Anthony Brown,GlowAir Standing Fan,Home Appliances,"Houston, TX",2,104.99,209.98
1292,1/19/2024,Andrew Jones,ZenLife Yoga Mat,Sports & Fitness,"Houston, TX",2,70.62,141.24
1293,2/10/2025,Sarah Johnson,FreshBrew Coffee Maker,Home Appliances,"San Francisco, CA",5,201.62,806.5
1294,9/26/2025,Charles Jones,Summit Running Shoes,Fashion,"Denver, CO",2,76.08,152.16
1295,4/30/2025,Linda Lopez,Nebula Laptop Pro,Electronics,"Los Angeles, CA",5,1452.6,6536.7
1296,9/9/2024,Andrew Moore,FreshBrew Coffee Maker,Home Appliances,"Houston, TX",1,124.58,118.35
1297,7/26/2025,Karen Brown,ZenLife Yoga Mat,Sports & Fitness,"San Jose, CA",3,47.63,135.75
1298,3/29/2024,Paul Martinez,Urban Classic Jeans,Fashion,"Miami, FL",3,88.1,224.64
1299,1/10/2025,Andrew Garcia,NutriMax Blender,Home Appliances,"Orlando, FL",3,115.86,312.81
1300,12/31/2024,Richard Rodriguez,Summit Running Shoes,Fashion,"Austin, TX",3,103.79,311.37
1301,6/23/2024,Thomas Miller,Aurora Smartphone X1,Electronics,"Boston, MA",3,414.74,995.37
1302,10/8/2024,James Jones,Aurora Smartphone X1,Electronics,"San Francisco, CA",3,338.36,913.56
1303,7/16/2025,Thomas Smith,FreshBrew Coffee Maker,Home Appliances,"San Diego, CA",3,127.13,381.39
1304,3/23/2024,Michael Taylor,GlowAir Standing Fan,Home Appliances,"Austin, TX",5,192.35,961.75
1305,6/12/2025,William Hernandez,Aurora Smartphone X1,Electronics,"San Antonio, TX",5,435.13,2175.65
1306,7/28/2024,Joshua Martinez,FreshBrew Coffee Maker,Home Appliances,"San Francisco, CA",2,136.58,273.16
1307,4/24/2025,Sarah Anderson,NutriMax Blender,Home Appliances,"Orlando, FL",3,131.34,315.21
1308,3/23/2025,Elizabeth Johnson,ZenLife Yoga Mat,Sports & Fitness,"Atlanta, GA",1,68.38,68.38
1309,3/20/2024,Richard Martin,ZenLife Yoga Mat,Sports & Fitness,"Portland, OR",5,80.97,364.35
1310,12/23/2025,Thomas Williams,Summit Running Shoes,Fashion,"Orlando, FL",2,104.09,187.36
1311,12/30/2024,Michael Garcia,ZenLife Yoga Mat,Sports & Fitness,"San Antonio, TX",3,58.1,174.3
1312,3/26/2024,David Williams,PureGlow Skincare Set,Beauty,"Miami, FL",3,106.78,320.34
1313,3/21/2025,Elizabeth Anderson,Urban Classic Jeans,Fashion,"Phoenix, AZ",4,79.61,318.44
1314,11/13/2024,Steven Garcia,Nebula Laptop Pro,Electronics,"Los Angeles, CA",5,1020.58,4592.6
1315,2/15/2025,Susan Martin,Pulse Wireless Earbuds,Electronics,"Portland, OR",4,152.29,609.16
1316,2/27/2025,Donald Moore,Summit Running Shoes,Fashion,"Orlando, FL",1,126.69,114.02
1317,6/24/2024,Charles Miller,Urban Classic Jeans,Fashion,"Seattle, WA",4,67.48,256.44
1318,6/30/2024,Barbara Miller,Summit Running Shoes,Fashion,"San Antonio, TX",2,87.55,175.1
1319,11/18/2025,Robert Miller,ZenLife Yoga Mat,Sports & Fitness,"Dallas, TX",2,52.6,99.94
1320,9/21/2024,Matthew Wilson,PureGlow Skincare Set,Beauty,"New York, NY",3,61.57,175.47
1321,9/11/2024,Andrew Wilson,ZenLife Yoga Mat,Sports & Fitness,"Denver, CO",5,49.22,221.5
1322,5/19/2024,Steven Wilson,NutriMax Blender,Home Appliances,"Phoenix, AZ",2,126.66,227.98
1323,9/9/2025,Andrew Wilson,Nebula Laptop Pro,Electronics,"Dallas, TX",1,902.47,902.47
1324,10/23/2025,Susan Martin,Urban Classic Jeans,Fashion,"Seattle, WA",3,53.06,151.23
1325,10/27/2025,Paul Johnson,Pulse Wireless Earbuds,Electronics,"San Francisco, CA",5,100.79,403.15
1326,7/28/2025,Steven Miller,GlowAir Standing Fan,Home Appliances,"Seattle, WA",3,112.83,338.49
1327,12/31/2024,Steven Martinez,NutriMax Blender,Home Appliances,"Dallas, TX",5,100.43,426.85
1328,7/27/2025,Linda Thomas,NutriMax Blender,Home Appliances,"San Antonio, TX",5,102.08,484.9
1329,8/6/2025,Mark Moore,Nebula Laptop Pro,Electronics,"Houston, TX",3,909.23,2454.93
1330,11/15/2025,Susan Taylor,ZenLife Yoga Mat,Sports & Fitness,"Orlando, FL",3,47.53,142.59
1331,7/12/2025,Linda Taylor,Aurora Smartphone X1,Electronics,"Orlando, FL",4,423.04,1692.16
1332,4/25/2024,Steven Davis,Urban Classic Jeans,Fashion,"Austin, TX",1,84.98,76.48
1333,6/29/2024,Patricia Thomas,FreshBrew Coffee Maker,Home Appliances,"Dallas, TX",5,145.65,728.25
1334,2/24/2025,Mary Brown,NutriMax Blender,Home Appliances,"Philadelphia, PA",5,139.27,626.7
1335,7/30/2025,Elizabeth Anderson,PureGlow Skincare Set,Beauty,"Las Vegas, NV",5,73.44,367.2
1336,6/6/2024,Mark Anderson,Nebula Laptop Pro,Electronics,"San Francisco, CA",2,1120.98,2241.96
1337,6/13/2025,Steven Martinez,Pulse Wireless Earbuds,Electronics,"Las Vegas, NV",5,112.1,504.45
1338,8/26/2025,Andrew Martinez,Aurora Smartphone X1,Electronics,"Seattle, WA",5,359.27,1796.35
1339,8/17/2025,Donald Brown,GlowAir Standing Fan,Home Appliances,"Las Vegas, NV",4,102.57,410.28
1340,12/3/2025,William Gonzalez,Summit Running Shoes,Fashion,"Orlando, FL",5,94.98,379.9
1341,10/30/2025,Donald Taylor,ZenLife Yoga Mat,Sports & Fitness,"San Antonio, TX",4,50.31,191.16
1342,7/14/2024,Michael Martinez,Nebula Laptop Pro,Electronics,"New York, NY",3,1154.4,3116.88
1343,7/26/2024,Steven Smith,ZenLife Yoga Mat,Sports & Fitness,"San Diego, CA",1,48.82,46.38
1344,9/26/2025,James Smith,ZenLife Yoga Mat,Sports & Fitness,"Philadelphia, PA",2,43.28,86.56
1345,9/13/2024,Kevin Jones,Urban Classic Jeans,Fashion,"Orlando, FL",5,49.34,234.35
1346,1/21/2025,John Moore,NutriMax Blender,Home Appliances,"Atlanta, GA",4,111.92,402.92
1347,12/13/2024,Elizabeth Gonzalez,Urban Classic Jeans,Fashion,"Dallas, TX",1,66.64,63.31
1348,6/24/2024,David Jones,Aurora Smartphone X1,Electronics,"San Diego, CA",1,475.71,428.14
1349,7/20/2025,Susan Lopez,NutriMax Blender,Home Appliances,"Las Vegas, NV",5,104.82,524.1
1350,10/17/2025,Kevin Hernandez,PureGlow Skincare Set,Beauty,"New York, NY",5,72.75,291
1351,11/29/2025,Linda Williams,Aurora Smartphone X1,Electronics,"Atlanta, GA",5,374.27,1777.8
1352,1/12/2024,Steven Anderson,Pulse Wireless Earbuds,Electronics,"San Francisco, CA",4,126.12,428.8
1353,10/29/2024,Jennifer Hernandez,ZenLife Yoga Mat,Sports & Fitness,"New York, NY",5,42.34,211.7
1354,11/6/2025,John Wilson,PureGlow Skincare Set,Beauty,"Miami, FL",5,67.47,337.35
1355,1/6/2025,Joshua Brown,NutriMax Blender,Home Appliances,"Houston, TX",5,114.72,544.9
1356,3/8/2024,Daniel Miller,Aurora Smartphone X1,Electronics,"Los Angeles, CA",5,521.92,2609.6
1357,9/2/2024,Paul Rodriguez,Pulse Wireless Earbuds,Electronics,"Orlando, FL",5,93.44,420.5
1358,12/6/2024,Patricia Johnson,Aurora Smartphone X1,Electronics,"Boston, MA",3,463.65,1251.87
1359,8/23/2024,Kevin Brown,ZenLife Yoga Mat,Sports & Fitness,"Phoenix, AZ",5,51.3,205.2
1360,4/5/2025,Paul Martinez,Summit Running Shoes,Fashion,"Phoenix, AZ",3,115.32,311.37
1361,1/26/2024,Anthony Martinez,Urban Classic Jeans,Fashion,"San Antonio, TX",2,71.23,135.34
1362,1/25/2024,David Jackson,Summit Running Shoes,Fashion,"San Diego, CA",5,104.52,496.45
1363,3/6/2025,Robert Moore,Urban Classic Jeans,Fashion,"San Jose, CA",4,81.13,275.84
1364,12/9/2025,Michael Garcia,Summit Running Shoes,Fashion,"Seattle, WA",3,96.8,290.4
1365,1/30/2025,Paul Rodriguez,Summit Running Shoes,Fashion,"Atlanta, GA",5,98.23,392.9
1366,1/14/2024,Steven Moore,Aurora Smartphone X1,Electronics,"Miami, FL",2,524.43,1048.86
1367,11/4/2024,Karen Anderson,Summit Running Shoes,Fashion,"Dallas, TX",4,89.73,323.04
1368,9/16/2024,Daniel Thomas,NutriMax Blender,Home Appliances,"San Antonio, TX",5,79.44,397.2
1369,12/7/2025,Barbara Thomas,PureGlow Skincare Set,Beauty,"Los Angeles, CA",2,77.69,139.84
1370,1/27/2025,Paul Taylor,Nebula Laptop Pro,Electronics,"Phoenix, AZ",4,1273.27,5093.08
1371,3/3/2024,Paul Rodriguez,Pulse Wireless Earbuds,Electronics,"Boston, MA",2,157.88,299.98
1372,9/5/2025,Matthew Hernandez,Pulse Wireless Earbuds,Electronics,"Chicago, IL",4,91.82,330.56
1373,2/4/2025,Joseph Smith,Urban Classic Jeans,Fashion,"Dallas, TX",1,87.8,83.41
1374,11/23/2024,Joshua Brown,ZenLife Yoga Mat,Sports & Fitness,"San Jose, CA",4,52.37,188.52
1375,10/21/2025,Karen Smith,PureGlow Skincare Set,Beauty,"San Jose, CA",1,65.51,52.41
1376,4/6/2025,Mark Lopez,Aurora Smartphone X1,Electronics,"Las Vegas, NV",4,575.79,2188
1377,2/29/2024,Mark Jones,Urban Classic Jeans,Fashion,"New York, NY",3,86.56,207.75
1378,4/5/2024,Sarah Taylor,Nebula Laptop Pro,Electronics,"Los Angeles, CA",5,1414.69,7073.45
1379,8/21/2024,Sarah Rodriguez,NutriMax Blender,Home Appliances,"Miami, FL",5,78.17,371.3
1380,1/28/2025,Susan Taylor,Pulse Wireless Earbuds,Electronics,"Chicago, IL",3,137.88,372.27
1381,5/11/2024,Susan Jackson,NutriMax Blender,Home Appliances,"Phoenix, AZ",5,125.07,594.1
1382,12/11/2025,Paul Jackson,NutriMax Blender,Home Appliances,"Orlando, FL",1,114.81,114.81
1383,2/13/2024,Donald Martinez,Pulse Wireless Earbuds,Electronics,"Seattle, WA",2,142.23,270.24
1384,4/18/2024,Thomas Williams,Summit Running Shoes,Fashion,"San Jose, CA",2,114.04,216.68
1385,6/5/2025,Barbara Thomas,Urban Classic Jeans,Fashion,"San Diego, CA",3,72.9,218.7
1386,4/11/2025,William Anderson,GlowAir Standing Fan,Home Appliances,"Atlanta, GA",4,160.81,611.08
1387,2/24/2024,Linda Williams,GlowAir Standing Fan,Home Appliances,"San Antonio, TX",2,173.51,347.02
1388,9/25/2024,Patricia Martin,Pulse Wireless Earbuds,Electronics,"Portland, OR",5,98.77,419.75
1389,9/16/2024,Andrew Miller,Aurora Smartphone X1,Electronics,"Las Vegas, NV",5,344.67,1637.2
1390,5/9/2024,Sarah Lopez,ZenLife Yoga Mat,Sports & Fitness,"New York, NY",3,64.71,194.13
1391,12/12/2025,Linda Williams,ZenLife Yoga Mat,Sports & Fitness,"San Antonio, TX",4,58.99,224.16
